,X,Y,name,operator,wheelchair,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
992,1.7146133,48.944840799706,Missing,Missing,Missing,78104.0,breuil-bois-robert,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7146133 48.944840799706),4064
992,1.7146133,48.944840799706,Missing,Missing,Missing,78104.0,breuil-bois-robert,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7146133 48.944840799706),4190
993,2.390833,48.9259994997107,pôle administratif mecano,Missing,Missing,93027.0,la courneuve,public_service,government,Organisme gouvernemental,POINT (2.390833 48.9259994997107),13390
993,2.390833,48.9259994997107,pôle administratif mecano,Missing,Missing,93027.0,la courneuve,public_service,government,Organisme gouvernemental,POINT (2.390833 48.9259994997107),13516
993,2.390833,48.9259994997107,pôle administratif mecano,Missing,Missing,93027.0,la courneuve,public_service,government,Organisme gouvernemental,POINT (2.390833 48.9259994997107),13517
993,2.390833,48.9259994997107,pôle administratif mecano,Missing,Missing,93027.0,la courneuve,public_service,government,Organisme gouvernemental,POINT (2.390833 48.9259994997107),13642
994,2.3721483,48.6985001997671,maison de la justice et du droit,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3721483 48.6985001997671),13163
994,2.3721483,48.6985001997671,maison de la justice et du droit,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3721483 48.6985001997671),13289
994,2.3721483,48.6985001997671,maison de la justice et du droit,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3721483 48.6985001997671),13290
994,2.3721483,48.6985001997671,maison de la justice et du droit,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3721483 48.6985001997671),13415
994,2.3721483,48.6985001997671,maison de la justice et du droit,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3721483 48.6985001997671),13416
995,2.3869943,48.7022837997661,mairie annexe du val,Missing,Missing,91027.0,athis-mons,public_service,government,Mairie ou Hôtel de ville,POINT (2.3869943 48.7022837997661),13415
995,2.3869943,48.7022837997661,mairie annexe du val,Missing,Missing,91027.0,athis-mons,public_service,government,Mairie ou Hôtel de ville,POINT (2.3869943 48.7022837997661),13540
995,2.3869943,48.7022837997661,mairie annexe du val,Missing,Missing,91027.0,athis-mons,public_service,government,Mairie ou Hôtel de ville,POINT (2.3869943 48.7022837997661),13541
995,2.3869943,48.7022837997661,mairie annexe du val,Missing,Missing,91027.0,athis-mons,public_service,government,Mairie ou Hôtel de ville,POINT (2.3869943 48.7022837997661),13667
996,2.1731003,48.5666722997997,Missing,Missing,Missing,91105.0,breuillet,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1731003 48.5666722997997),10406
996,2.1731003,48.5666722997997,Missing,Missing,Missing,91105.0,breuillet,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1731003 48.5666722997997),10532
996,2.1731003,48.5666722997997,Missing,Missing,Missing,91105.0,breuillet,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1731003 48.5666722997997),10533
996,2.1731003,48.5666722997997,Missing,Missing,Missing,91105.0,breuillet,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1731003 48.5666722997997),10658
997,2.5767901,48.8432145997312,mairie annexe du champy,ville de noisy-le-grand,Missing,93051.0,noisy-le-grand,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5767901 48.8432145997312),16045
997,2.5767901,48.8432145997312,mairie annexe du champy,ville de noisy-le-grand,Missing,93051.0,noisy-le-grand,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5767901 48.8432145997312),16046
997,2.5767901,48.8432145997312,mairie annexe du champy,ville de noisy-le-grand,Missing,93051.0,noisy-le-grand,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5767901 48.8432145997312),16171
997,2.5767901,48.8432145997312,mairie annexe du champy,ville de noisy-le-grand,Missing,93051.0,noisy-le-grand,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5767901 48.8432145997312),16172
997,2.5767901,48.8432145997312,mairie annexe du champy,ville de noisy-le-grand,Missing,93051.0,noisy-le-grand,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5767901 48.8432145997312),16297
997,2.5767901,48.8432145997312,mairie annexe du champy,ville de noisy-le-grand,Missing,93051.0,noisy-le-grand,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5767901 48.8432145997312),16298
998,2.3059159,48.8610259997268,gis infrastrutures en biologie sante et agronomie,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3059159 48.8610259997268),12263
998,2.3059159,48.8610259997268,gis infrastrutures en biologie sante et agronomie,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3059159 48.8610259997268),12264
998,2.3059159,48.8610259997268,gis infrastrutures en biologie sante et agronomie,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3059159 48.8610259997268),12389
998,2.3059159,48.8610259997268,gis infrastrutures en biologie sante et agronomie,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3059159 48.8610259997268),12390
998,2.3059159,48.8610259997268,gis infrastrutures en biologie sante et agronomie,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3059159 48.8610259997268),12515
998,2.3059159,48.8610259997268,gis infrastrutures en biologie sante et agronomie,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3059159 48.8610259997268),12516
999,2.3826706,48.9414457997068,mairie annexe,Missing,Missing,93066.0,saint-denis,public_service,government,Mairie ou Hôtel de ville,POINT (2.3826706 48.9414457997068),13388
999,2.3826706,48.9414457997068,mairie annexe,Missing,Missing,93066.0,saint-denis,public_service,government,Mairie ou Hôtel de ville,POINT (2.3826706 48.9414457997068),13389
999,2.3826706,48.9414457997068,mairie annexe,Missing,Missing,93066.0,saint-denis,public_service,government,Mairie ou Hôtel de ville,POINT (2.3826706 48.9414457997068),13514
999,2.3826706,48.9414457997068,mairie annexe,Missing,Missing,93066.0,saint-denis,public_service,government,Mairie ou Hôtel de ville,POINT (2.3826706 48.9414457997068),13515
1000,2.4956489,48.3736455998472,salle des fêtes noisy sur école,Missing,Missing,77339.0,noisy-sur-école,public_service,community_centre,Autre,POINT (2.4956489 48.3736455998472),14963
1000,2.4956489,48.3736455998472,salle des fêtes noisy sur école,Missing,Missing,77339.0,noisy-sur-école,public_service,community_centre,Autre,POINT (2.4956489 48.3736455998472),14964
1000,2.4956489,48.3736455998472,salle des fêtes noisy sur école,Missing,Missing,77339.0,noisy-sur-école,public_service,community_centre,Autre,POINT (2.4956489 48.3736455998472),15089
1000,2.4956489,48.3736455998472,salle des fêtes noisy sur école,Missing,Missing,77339.0,noisy-sur-école,public_service,community_centre,Autre,POINT (2.4956489 48.3736455998472),15090
1000,2.4956489,48.3736455998472,salle des fêtes noisy sur école,Missing,Missing,77339.0,noisy-sur-école,public_service,community_centre,Autre,POINT (2.4956489 48.3736455998472),15215
1000,2.4956489,48.3736455998472,salle des fêtes noisy sur école,Missing,Missing,77339.0,noisy-sur-école,public_service,community_centre,Autre,POINT (2.4956489 48.3736455998472),15216
1001,2.3388004,48.872395799724,bpifrance le hub,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3388004 48.872395799724),12766
1001,2.3388004,48.872395799724,bpifrance le hub,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3388004 48.872395799724),12892
1001,2.3388004,48.872395799724,bpifrance le hub,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3388004 48.872395799724),12893
1001,2.3388004,48.872395799724,bpifrance le hub,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3388004 48.872395799724),13018
1002,1.6491112,48.9745010996986,Missing,Missing,Missing,78324.0,jouy-mauvoisin,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6491112 48.9745010996986),3052
1002,1.6491112,48.9745010996986,Missing,Missing,Missing,78324.0,jouy-mauvoisin,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6491112 48.9745010996986),3053
1002,1.6491112,48.9745010996986,Missing,Missing,Missing,78324.0,jouy-mauvoisin,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6491112 48.9745010996986),3178
1002,1.6491112,48.9745010996986,Missing,Missing,Missing,78324.0,jouy-mauvoisin,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6491112 48.9745010996986),3179
1002,1.6491112,48.9745010996986,Missing,Missing,Missing,78324.0,jouy-mauvoisin,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6491112 48.9745010996986),3305
1003,2.1638079,48.711184899764,mairie annexe de gif-sur-yvette,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1638079 48.711184899764),10264
1003,2.1638079,48.711184899764,mairie annexe de gif-sur-yvette,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1638079 48.711184899764),10390
1003,2.1638079,48.711184899764,mairie annexe de gif-sur-yvette,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1638079 48.711184899764),10516
1004,2.4150896,48.8933302997188,seine-saint-denis tourisme,conseil départemental 93,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4150896 48.8933302997188),13772
1004,2.4150896,48.8933302997188,seine-saint-denis tourisme,conseil départemental 93,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4150896 48.8933302997188),13897
1004,2.4150896,48.8933302997188,seine-saint-denis tourisme,conseil départemental 93,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4150896 48.8933302997188),13898
1004,2.4150896,48.8933302997188,seine-saint-denis tourisme,conseil départemental 93,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4150896 48.8933302997188),14023
1004,2.4150896,48.8933302997188,seine-saint-denis tourisme,conseil départemental 93,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4150896 48.8933302997188),14024
1005,2.3099976,48.8622551997265,consular section of the united arab emirates,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3099976 48.8622551997265),12263
1005,2.3099976,48.8622551997265,consular section of the united arab emirates,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3099976 48.8622551997265),12389
1005,2.3099976,48.8622551997265,consular section of the united arab emirates,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3099976 48.8622551997265),12390
1005,2.3099976,48.8622551997265,consular section of the united arab emirates,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3099976 48.8622551997265),12515
1005,2.3099976,48.8622551997265,consular section of the united arab emirates,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3099976 48.8622551997265),12516
1006,2.294393,48.9910609996945,communauté d'agglomération plaine vallée,Missing,Missing,95598.0,soisy-sous-montmorency,public_service,government,Organisme gouvernemental,POINT (2.294393 48.9910609996945),12122
1006,2.294393,48.9910609996945,communauté d'agglomération plaine vallée,Missing,Missing,95598.0,soisy-sous-montmorency,public_service,government,Organisme gouvernemental,POINT (2.294393 48.9910609996945),12123
1006,2.294393,48.9910609996945,communauté d'agglomération plaine vallée,Missing,Missing,95598.0,soisy-sous-montmorency,public_service,government,Organisme gouvernemental,POINT (2.294393 48.9910609996945),12248
1006,2.294393,48.9910609996945,communauté d'agglomération plaine vallée,Missing,Missing,95598.0,soisy-sous-montmorency,public_service,government,Organisme gouvernemental,POINT (2.294393 48.9910609996945),12249
1006,2.294393,48.9910609996945,communauté d'agglomération plaine vallée,Missing,Missing,95598.0,soisy-sous-montmorency,public_service,government,Organisme gouvernemental,POINT (2.294393 48.9910609996945),12375
1007,2.5747095,48.7906182997443,Missing,Missing,Missing,94060.0,la queue-en-brie,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5747095 48.7906182997443),16051
1007,2.5747095,48.7906182997443,Missing,Missing,Missing,94060.0,la queue-en-brie,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5747095 48.7906182997443),16177
1007,2.5747095,48.7906182997443,Missing,Missing,Missing,94060.0,la queue-en-brie,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5747095 48.7906182997443),16178
1007,2.5747095,48.7906182997443,Missing,Missing,Missing,94060.0,la queue-en-brie,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5747095 48.7906182997443),16303
1008,2.4012348,48.8944776997185,caisse primaire d'assurance maladie (cpam) de seine-saint-denis - accueil de pantin,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4012348 48.8944776997185),13645
1008,2.4012348,48.8944776997185,caisse primaire d'assurance maladie (cpam) de seine-saint-denis - accueil de pantin,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4012348 48.8944776997185),13646
1008,2.4012348,48.8944776997185,caisse primaire d'assurance maladie (cpam) de seine-saint-denis - accueil de pantin,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4012348 48.8944776997185),13771
1008,2.4012348,48.8944776997185,caisse primaire d'assurance maladie (cpam) de seine-saint-denis - accueil de pantin,Missing,Missing,93055.0,pantin,public_service,government,Organisme gouvernemental,POINT (2.4012348 48.8944776997185),13772
1009,2.3033571,48.8455638997306,centre d'examen maritime et fluvial,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3033571 48.8455638997306),12265
1009,2.3033571,48.8455638997306,centre d'examen maritime et fluvial,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3033571 48.8455638997306),12391
1009,2.3033571,48.8455638997306,centre d'examen maritime et fluvial,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3033571 48.8455638997306),12392
