,X,Y,name,com_insee,com_nom,Type,geometry,0
787,2.55584964938162,48.9861647558891,Cimetière de Tremblay-en-France,93073,Tremblay-en-France,cemetery,POINT (2.55584964938162 48.9861647558891),15903
787,2.55584964938162,48.9861647558891,Cimetière de Tremblay-en-France,93073,Tremblay-en-France,cemetery,POINT (2.55584964938162 48.9861647558891),15904
787,2.55584964938162,48.9861647558891,Cimetière de Tremblay-en-France,93073,Tremblay-en-France,cemetery,POINT (2.55584964938162 48.9861647558891),16029
788,1.68450022587735,49.2085996674565,Missing,95541,Saint-Clair-sur-Epte,cemetery,POINT (1.68450022587735 49.2085996674565),3530
788,1.68450022587735,49.2085996674565,Missing,95541,Saint-Clair-sur-Epte,cemetery,POINT (1.68450022587735 49.2085996674565),3531
788,1.68450022587735,49.2085996674565,Missing,95541,Saint-Clair-sur-Epte,cemetery,POINT (1.68450022587735 49.2085996674565),3656
788,1.68450022587735,49.2085996674565,Missing,95541,Saint-Clair-sur-Epte,cemetery,POINT (1.68450022587735 49.2085996674565),3657
788,1.68450022587735,49.2085996674565,Missing,95541,Saint-Clair-sur-Epte,cemetery,POINT (1.68450022587735 49.2085996674565),3783
789,2.27380504286733,49.1349654308989,Missing,95436,Mours,cemetery,POINT (2.27380504286733 49.1349654308989),11729
789,2.27380504286733,49.1349654308989,Missing,95436,Mours,cemetery,POINT (2.27380504286733 49.1349654308989),11854
789,2.27380504286733,49.1349654308989,Missing,95436,Mours,cemetery,POINT (2.27380504286733 49.1349654308989),11855
789,2.27380504286733,49.1349654308989,Missing,95436,Mours,cemetery,POINT (2.27380504286733 49.1349654308989),11980
789,2.27380504286733,49.1349654308989,Missing,95436,Mours,cemetery,POINT (2.27380504286733 49.1349654308989),11981
790,2.59975896748858,49.0639003546495,Missing,77322,Moussy-le-Neuf,cemetery,POINT (2.59975896748858 49.0639003546495),16398
790,2.59975896748858,49.0639003546495,Missing,77322,Moussy-le-Neuf,cemetery,POINT (2.59975896748858 49.0639003546495),16399
790,2.59975896748858,49.0639003546495,Missing,77322,Moussy-le-Neuf,cemetery,POINT (2.59975896748858 49.0639003546495),16524
790,2.59975896748858,49.0639003546495,Missing,77322,Moussy-le-Neuf,cemetery,POINT (2.59975896748858 49.0639003546495),16525
790,2.59975896748858,49.0639003546495,Missing,77322,Moussy-le-Neuf,cemetery,POINT (2.59975896748858 49.0639003546495),16651
791,2.8495990946475,49.0588252186259,Missing,77193,Forfry,cemetery,POINT (2.8495990946475 49.0588252186259),19801
791,2.8495990946475,49.0588252186259,Missing,77193,Forfry,cemetery,POINT (2.8495990946475 49.0588252186259),19927
791,2.8495990946475,49.0588252186259,Missing,77193,Forfry,cemetery,POINT (2.8495990946475 49.0588252186259),19928
791,2.8495990946475,49.0588252186259,Missing,77193,Forfry,cemetery,POINT (2.8495990946475 49.0588252186259),20053
791,2.8495990946475,49.0588252186259,Missing,77193,Forfry,cemetery,POINT (2.8495990946475 49.0588252186259),20054
792,2.66697554091479,49.0520754670371,Missing,77259,Longperrier,cemetery,POINT (2.66697554091479 49.0520754670371),17282
792,2.66697554091479,49.0520754670371,Missing,77259,Longperrier,cemetery,POINT (2.66697554091479 49.0520754670371),17408
792,2.66697554091479,49.0520754670371,Missing,77259,Longperrier,cemetery,POINT (2.66697554091479 49.0520754670371),17409
792,2.66697554091479,49.0520754670371,Missing,77259,Longperrier,cemetery,POINT (2.66697554091479 49.0520754670371),17534
793,2.66980970173054,49.0111685190052,Missing,77462,Thieux,cemetery,POINT (2.66980970173054 49.0111685190052),17412
793,2.66980970173054,49.0111685190052,Missing,77462,Thieux,cemetery,POINT (2.66980970173054 49.0111685190052),17413
793,2.66980970173054,49.0111685190052,Missing,77462,Thieux,cemetery,POINT (2.66980970173054 49.0111685190052),17538
793,2.66980970173054,49.0111685190052,Missing,77462,Thieux,cemetery,POINT (2.66980970173054 49.0111685190052),17539
794,2.69879460760415,49.0099449743671,Missing,77241,Juilly,cemetery,POINT (2.69879460760415 49.0099449743671),17790
794,2.69879460760415,49.0099449743671,Missing,77241,Juilly,cemetery,POINT (2.69879460760415 49.0099449743671),17791
794,2.69879460760415,49.0099449743671,Missing,77241,Juilly,cemetery,POINT (2.69879460760415 49.0099449743671),17916
794,2.69879460760415,49.0099449743671,Missing,77241,Juilly,cemetery,POINT (2.69879460760415 49.0099449743671),17917
794,2.69879460760415,49.0099449743671,Missing,77241,Juilly,cemetery,POINT (2.69879460760415 49.0099449743671),18043
795,3.04736376211857,48.9914674533597,Missing,77235,Jaignes,cemetery,POINT (3.04736376211857 48.9914674533597),22581
795,3.04736376211857,48.9914674533597,Missing,77235,Jaignes,cemetery,POINT (3.04736376211857 48.9914674533597),22706
795,3.04736376211857,48.9914674533597,Missing,77235,Jaignes,cemetery,POINT (3.04736376211857 48.9914674533597),22707
795,3.04736376211857,48.9914674533597,Missing,77235,Jaignes,cemetery,POINT (3.04736376211857 48.9914674533597),22832
795,3.04736376211857,48.9914674533597,Missing,77235,Jaignes,cemetery,POINT (3.04736376211857 48.9914674533597),22833
796,3.03103809455489,49.0748842927869,Missing,77283,May-en-Multien,cemetery,POINT (3.03103809455489 49.0748842927869),22445
796,3.03103809455489,49.0748842927869,Missing,77283,May-en-Multien,cemetery,POINT (3.03103809455489 49.0748842927869),22446
796,3.03103809455489,49.0748842927869,Missing,77283,May-en-Multien,cemetery,POINT (3.03103809455489 49.0748842927869),22571
796,3.03103809455489,49.0748842927869,Missing,77283,May-en-Multien,cemetery,POINT (3.03103809455489 49.0748842927869),22572
797,3.04357468924254,49.0014517662738,Missing,77460,Tancrou,cemetery,POINT (3.04357468924254 49.0014517662738),22579
797,3.04357468924254,49.0014517662738,Missing,77460,Tancrou,cemetery,POINT (3.04357468924254 49.0014517662738),22580
797,3.04357468924254,49.0014517662738,Missing,77460,Tancrou,cemetery,POINT (3.04357468924254 49.0014517662738),22705
797,3.04357468924254,49.0014517662738,Missing,77460,Tancrou,cemetery,POINT (3.04357468924254 49.0014517662738),22706
797,3.04357468924254,49.0014517662738,Missing,77460,Tancrou,cemetery,POINT (3.04357468924254 49.0014517662738),22831
797,3.04357468924254,49.0014517662738,Missing,77460,Tancrou,cemetery,POINT (3.04357468924254 49.0014517662738),22832
798,3.03076645778085,49.0167266899848,Missing,77280,Mary-sur-Marne,cemetery,POINT (3.03076645778085 49.0167266899848),22452
798,3.03076645778085,49.0167266899848,Missing,77280,Mary-sur-Marne,cemetery,POINT (3.03076645778085 49.0167266899848),22578
798,3.03076645778085,49.0167266899848,Missing,77280,Mary-sur-Marne,cemetery,POINT (3.03076645778085 49.0167266899848),22704
799,2.98844582078426,49.0538324043753,Missing,77367,Le Plessis-Placy,cemetery,POINT (2.98844582078426 49.0538324043753),21818
799,2.98844582078426,49.0538324043753,Missing,77367,Le Plessis-Placy,cemetery,POINT (2.98844582078426 49.0538324043753),21943
799,2.98844582078426,49.0538324043753,Missing,77367,Le Plessis-Placy,cemetery,POINT (2.98844582078426 49.0538324043753),21944
799,2.98844582078426,49.0538324043753,Missing,77367,Le Plessis-Placy,cemetery,POINT (2.98844582078426 49.0538324043753),22070
800,2.68596265525087,49.0380209366247,Missing,77420,Saint-Mard,cemetery,POINT (2.68596265525087 49.0380209366247),17536
800,2.68596265525087,49.0380209366247,Missing,77420,Saint-Mard,cemetery,POINT (2.68596265525087 49.0380209366247),17661
800,2.68596265525087,49.0380209366247,Missing,77420,Saint-Mard,cemetery,POINT (2.68596265525087 49.0380209366247),17662
800,2.68596265525087,49.0380209366247,Missing,77420,Saint-Mard,cemetery,POINT (2.68596265525087 49.0380209366247),17787
800,2.68596265525087,49.0380209366247,Missing,77420,Saint-Mard,cemetery,POINT (2.68596265525087 49.0380209366247),17788
801,2.5972992678431,49.0156760960495,Missing,77291,Le Mesnil-Amelot,cemetery,POINT (2.5972992678431 49.0156760960495),16278
801,2.5972992678431,49.0156760960495,Missing,77291,Le Mesnil-Amelot,cemetery,POINT (2.5972992678431 49.0156760960495),16404
801,2.5972992678431,49.0156760960495,Missing,77291,Le Mesnil-Amelot,cemetery,POINT (2.5972992678431 49.0156760960495),16405
801,2.5972992678431,49.0156760960495,Missing,77291,Le Mesnil-Amelot,cemetery,POINT (2.5972992678431 49.0156760960495),16530
801,2.5972992678431,49.0156760960495,Missing,77291,Le Mesnil-Amelot,cemetery,POINT (2.5972992678431 49.0156760960495),16531
802,2.55809343931901,49.0320681691882,Missing,95212,Épiais-lès-Louvres,cemetery,POINT (2.55809343931901 49.0320681691882),15772
802,2.55809343931901,49.0320681691882,Missing,95212,Épiais-lès-Louvres,cemetery,POINT (2.55809343931901 49.0320681691882),15773
802,2.55809343931901,49.0320681691882,Missing,95212,Épiais-lès-Louvres,cemetery,POINT (2.55809343931901 49.0320681691882),15898
802,2.55809343931901,49.0320681691882,Missing,95212,Épiais-lès-Louvres,cemetery,POINT (2.55809343931901 49.0320681691882),15899
802,2.55809343931901,49.0320681691882,Missing,95212,Épiais-lès-Louvres,cemetery,POINT (2.55809343931901 49.0320681691882),16024
802,2.55809343931901,49.0320681691882,Missing,95212,Épiais-lès-Louvres,cemetery,POINT (2.55809343931901 49.0320681691882),16025
803,2.51727710703365,49.0000626398011,Missing,95527,Roissy-en-France,cemetery,POINT (2.51727710703365 49.0000626398011),15146
803,2.51727710703365,49.0000626398011,Missing,95527,Roissy-en-France,cemetery,POINT (2.51727710703365 49.0000626398011),15271
803,2.51727710703365,49.0000626398011,Missing,95527,Roissy-en-France,cemetery,POINT (2.51727710703365 49.0000626398011),15272
803,2.51727710703365,49.0000626398011,Missing,95527,Roissy-en-France,cemetery,POINT (2.51727710703365 49.0000626398011),15397
803,2.51727710703365,49.0000626398011,Missing,95527,Roissy-en-France,cemetery,POINT (2.51727710703365 49.0000626398011),15398
804,2.41833767493065,48.8489022186714,Cimetière Nord de Saint-Mandé,94067,Saint-Mandé,cemetery,POINT (2.41833767493065 48.8489022186714),13902
804,2.41833767493065,48.8489022186714,Cimetière Nord de Saint-Mandé,94067,Saint-Mandé,cemetery,POINT (2.41833767493065 48.8489022186714),13903
804,2.41833767493065,48.8489022186714,Cimetière Nord de Saint-Mandé,94067,Saint-Mandé,cemetery,POINT (2.41833767493065 48.8489022186714),14028
804,2.41833767493065,48.8489022186714,Cimetière Nord de Saint-Mandé,94067,Saint-Mandé,cemetery,POINT (2.41833767493065 48.8489022186714),14029
805,2.15407708919256,49.1500395127754,Missing,95258,Frouville,cemetery,POINT (2.15407708919256 49.1500395127754),10089
805,2.15407708919256,49.1500395127754,Missing,95258,Frouville,cemetery,POINT (2.15407708919256 49.1500395127754),10215
805,2.15407708919256,49.1500395127754,Missing,95258,Frouville,cemetery,POINT (2.15407708919256 49.1500395127754),10216
805,2.15407708919256,49.1500395127754,Missing,95258,Frouville,cemetery,POINT (2.15407708919256 49.1500395127754),10341
806,2.13281583082673,49.1061549705598,Missing,95308,Hérouville-en-Vexin,cemetery,POINT (2.13281583082673 49.1061549705598),9842
806,2.13281583082673,49.1061549705598,Missing,95308,Hérouville-en-Vexin,cemetery,POINT (2.13281583082673 49.1061549705598),9968
806,2.13281583082673,49.1061549705598,Missing,95308,Hérouville-en-Vexin,cemetery,POINT (2.13281583082673 49.1061549705598),9969
806,2.13281583082673,49.1061549705598,Missing,95308,Hérouville-en-Vexin,cemetery,POINT (2.13281583082673 49.1061549705598),10094
807,1.84440935519882,49.1633016710885,Missing,95459,Nucourt,cemetery,POINT (1.84440935519882 49.1633016710885),5803
807,1.84440935519882,49.1633016710885,Missing,95459,Nucourt,cemetery,POINT (1.84440935519882 49.1633016710885),5804
807,1.84440935519882,49.1633016710885,Missing,95459,Nucourt,cemetery,POINT (1.84440935519882 49.1633016710885),5929
807,1.84440935519882,49.1633016710885,Missing,95459,Nucourt,cemetery,POINT (1.84440935519882 49.1633016710885),5930
807,1.84440935519882,49.1633016710885,Missing,95459,Nucourt,cemetery,POINT (1.84440935519882 49.1633016710885),6056
808,1.88421820023619,49.1544885501578,Missing,95054,Le Bellay-en-Vexin,cemetery,POINT (1.88421820023619 49.1544885501578),6308
808,1.88421820023619,49.1544885501578,Missing,95054,Le Bellay-en-Vexin,cemetery,POINT (1.88421820023619 49.1544885501578),6309
808,1.88421820023619,49.1544885501578,Missing,95054,Le Bellay-en-Vexin,cemetery,POINT (1.88421820023619 49.1544885501578),6434
808,1.88421820023619,49.1544885501578,Missing,95054,Le Bellay-en-Vexin,cemetery,POINT (1.88421820023619 49.1544885501578),6435
808,1.88421820023619,49.1544885501578,Missing,95054,Le Bellay-en-Vexin,cemetery,POINT (1.88421820023619 49.1544885501578),6560
808,1.88421820023619,49.1544885501578,Missing,95054,Le Bellay-en-Vexin,cemetery,POINT (1.88421820023619 49.1544885501578),6561
809,1.90323920205437,49.1349657659173,Missing,95438,Moussy,cemetery,POINT (1.90323920205437 49.1349657659173),6563
809,1.90323920205437,49.1349657659173,Missing,95438,Moussy,cemetery,POINT (1.90323920205437 49.1349657659173),6688
